,Record_Number,Value_1,Value_2,Result,Timestamp,FileName
0,1,2,3,2021-12-01 02:49:39.870835,tests/tests_data/addition.csv
581,13,10,3,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
582,9,-7,16,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
583,6,-9,15,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
584,24,23,1,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
585,18,-5,23,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
586,-2,-8,6,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
587,-1,-12,11,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
588,-16,24,-40,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
589,-16,2,-18,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
590,13,3,10,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
591,-1,-21,20,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
592,5,-2,7,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
593,24,23,1,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
594,21,9,12,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
595,13,13,0,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
596,7,17,-10,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
597,-21,-4,-17,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
598,-10,8,-18,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
599,9,-12,21,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
600,1,1,0,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
601,-5,5,-10,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
602,-16,1,-17,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
603,-4,-4,0,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
604,-19,2,-21,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
605,-23,21,-44,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
606,13,9,4,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
607,7,14,-7,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
608,-2,-7,5,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
609,-2,-16,14,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
610,25,-3,28,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
611,21,23,-2,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
612,-12,-24,12,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
613,-13,4,-17,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
614,-8,-16,8,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
615,18,8,10,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
616,19,-6,25,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
617,13,-18,31,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
618,-16,-7,-9,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
619,17,10,7,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
620,-8,-13,5,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
621,10,22,-12,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
622,2,-15,17,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
623,-4,-5,1,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
624,-8,19,-27,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
625,5,15,-10,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
626,15,24,-9,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
627,2,15,-13,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
628,-25,18,-43,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
629,13,-13,26,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
630,21,-5,26,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
631,10,-11,21,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
632,13,-18,31,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
633,12,7,5,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
634,-17,6,-23,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
635,-21,-23,2,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
636,-5,7,-12,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
637,12,7,5,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
638,-4,-9,5,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
639,9,-2,11,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
640,-19,17,-36,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
641,11,25,-14,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
642,14,20,-6,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
643,0,10,-10,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
644,-18,21,-39,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
645,20,-3,23,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
646,-16,17,-33,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
647,-1,5,-6,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
648,8,8,0,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
649,14,11,3,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
650,11,-5,16,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
651,11,18,-7,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
652,-17,-14,-3,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
653,-22,4,-26,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
654,1,6,-5,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
655,-16,-15,-1,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
656,-24,-23,-1,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
657,22,1,21,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
658,-14,19,-33,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
659,21,-17,38,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
660,-3,-8,5,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
661,-20,5,-25,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
662,-15,-8,-7,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
663,-14,22,-36,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
664,-13,2,-15,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
665,-21,2,-23,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
666,-4,-9,5,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
667,2,3,-1,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
668,4,-6,10,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
669,-13,8,-21,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
670,19,-20,39,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
671,-2,-1,-1,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
672,15,24,-9,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
673,-23,20,-43,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
674,4,-1,5,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
675,-23,9,-32,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
676,-9,1,-10,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
677,-22,8,-30,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
678,-20,1,-21,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
679,4,0,4,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
680,-21,-23,2,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
681,-15,-19,4,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
682,-8,-2,-6,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
683,1,-23,24,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
684,-13,2,-15,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
685,-25,11,-36,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
686,1,14,-13,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
687,6,-6,12,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
688,18,9,9,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
689,-21,7,-28,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
690,18,-21,39,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
691,-3,-18,15,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
692,-22,-2,-20,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
693,-2,-14,12,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
694,-15,11,-26,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
695,20,15,5,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
696,8,-5,13,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
697,13,0,13,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
698,-17,7,-24,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
699,-12,-4,-8,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
700,11,-4,15,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
701,-14,1,-15,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
702,-25,-13,-12,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
703,25,5,20,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
704,15,0,15,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
705,19,15,4,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
706,11,-18,29,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
707,3,12,-9,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
708,-1,2,-3,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
709,21,-20,41,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
710,-5,1,-6,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
711,-2,3,-5,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
712,-24,-15,-9,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
713,-4,-6,2,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
714,1,24,-23,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
715,23,-2,25,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
716,-8,-4,-4,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
717,-18,-2,-16,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
718,-8,8,-16,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
719,21,8,13,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
720,-24,-16,-8,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
721,-23,7,-30,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
722,5,0,5,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
723,15,16,-1,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
724,-25,-21,-4,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
725,13,8,5,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
726,-9,-18,9,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
727,20,-5,25,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
728,10,22,-12,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
729,-4,-14,10,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
730,-21,-25,4,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
731,17,-25,42,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
732,18,-17,35,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
733,-7,-2,-5,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
734,-11,14,-25,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
735,-7,-19,12,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
736,9,-9,18,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
737,6,9,-3,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
738,13,-4,17,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
739,18,11,7,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
740,0,12,-12,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
741,-19,-25,6,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
742,8,11,-3,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
743,7,4,3,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
744,-16,4,-20,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
745,20,-17,37,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
746,20,-9,29,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
747,10,-20,30,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
748,21,-3,24,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
749,22,10,12,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
750,-25,-1,-24,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
751,24,-21,45,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
752,-2,22,-24,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
753,19,16,3,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
754,-9,-5,-4,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
755,-7,-9,2,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
756,22,-16,38,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
757,12,23,-11,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
758,-7,8,-15,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
759,24,-18,42,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
760,-13,-11,-2,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
761,1,-25,26,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
762,-17,-2,-15,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
763,-19,7,-26,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
764,-10,16,-26,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
765,10,0,10,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
766,14,21,-7,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
767,18,-19,37,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
768,20,-8,28,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
769,23,22,1,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
770,-7,-13,6,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
771,10,15,-5,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
772,2,-15,17,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
773,-25,21,-46,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
774,10,1,9,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
775,4,-22,26,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
776,-22,-2,-20,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
777,-13,-25,12,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
778,22,-20,42,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
779,-12,-7,-5,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
780,21,-4,25,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
781,23,-24,47,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
782,19,24,-5,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
783,22,18,4,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
784,-17,-10,-7,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
785,-3,-4,1,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
786,13,-14,27,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
787,-2,5,-7,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
788,-24,3,-27,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
789,1,19,-18,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
790,17,-10,27,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
791,-20,-17,-3,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
792,6,15,-9,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
793,0,-20,20,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
794,2,-13,15,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
795,16,5,11,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
796,-4,-21,17,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
797,10,13,-3,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
798,-18,-14,-4,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
799,-8,-19,11,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
800,20,17,3,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
801,14,-13,27,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
802,12,7,5,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
803,10,22,-12,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
804,22,-1,23,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
805,12,-23,35,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
806,-15,-17,2,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
807,10,-6,16,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
808,-12,24,-36,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
809,-3,-23,20,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
810,10,23,-13,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
811,-23,15,-38,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
812,-18,-3,-15,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
813,-5,-15,10,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
814,-18,4,-22,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
815,-2,23,-25,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
816,-2,-8,6,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
817,16,-1,17,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
818,-23,2,-25,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
819,12,11,1,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
820,-11,18,-29,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
821,-10,-19,9,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
822,19,20,-1,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
823,3,-21,24,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
824,3,17,-14,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
825,-11,16,-27,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
826,-22,14,-36,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
827,3,17,-14,2021-12-01 02:49:39.917739,tests/tests_data/subtraction_large.csv
